Accession,X100Tumor_0Stroma_0Lymphocyte_Other_N.A,X100Tumor_0Stroma_0Lymphocyte_Other_N.A.1,X87.5Tumor_12.5Stroma_0Lymphocyte_Other_N.A,X75Tumor_25Stroma_0Lymphocyte_Other_N.A,X50Tumor_50Stroma_0Lymphocyte_Other_N.A,X25Tumor_75Stroma_0Lymphocyte_Other_N.A,X12.5Tumor_87.5Stroma_0Lymphocyte_Other_N.A,X0Tumor_100Stroma_0Lymphocyte_Other_N.A,X0Tumor_100Stroma_0Lymphocyte_Other_N.A.1,X0Tumor_0Stroma_100Lymphocyte_Other_N.A,X0Tumor_0Stroma_100Lymphocyte_Other_N.A.1,X50Tumor_0Stroma_50Lymphocyte_Other_N.A,X75Tumor_0Stroma_25Lymphocyte_Other_N.A,X87.5Tumor_0Stroma_12.50Lymphocyte_Other_N.A,X93.75Tumor_0Stroma_6.25Lymphocyte_Other_N.A,X96.875Tumor_0Stroma_3.125Lymphocyte_Other_N.A
A0A075B6R2,-1.89060592877774,-1.85260027725205,-1.87388430890768,-1.52761886689342,0.4384552283675,1.39036228911183,1.62225458960461,1.68364425676902,1.78591422923189,0.436785086324601,0.174068482783957,-1.10035615738374,-1.59980373756231,-1.95047089417849,-2.13280634540466,-1.9268175278389
A0A0B4J1U7,-1.67117268736552,-1.70667156783102,-1.72297843308067,-1.37335209239482,-0.173502018705999,0.713390796017834,1.16754551745449,1.26385625920512,1.3354300076316,0.316366654060931,0.200549612595471,-1.16904481351987,-1.5950313662345,-1.69260260974047,-1.80501731706036,-1.65970962969386
A0A0B4J2H0,-0.794796866294214,-0.56590987328223,-1.02225969251171,-0.461859777902311,-0.558527190704604,0.217850789584815,0.869274690652016,0.671622620886065,0.604433789357667,-0.195671075573615,0.359855262715323,-0.36529600384368,-0.976720560051818,-0.552087444548282,-0.480924626182859,-1.01030131216621
A0A0C4DH33,-1.30794622159228,-0.734172431531997,-0.80374230594421,-0.92331950042384,-0.520403342565728,-0.0049819347997498,0.356822374043214,0.786898627395814,0.653440144671583,-0.868641020061719,-0.0072383023588891,-1.40150360023969,-0.705935559878518,-1.06687613947741,-0.661954683246333,-1.14767376418929
A0A0C4DH38,-0.957375584739346,-1.1016547238111,-0.994565601916976,-0.874951397759879,-0.808673499860803,0.750058564284471,0.759420945781395,0.741684487500644,0.892079191069269,0.0535224266749742,-0.0155126570075261,-0.775691834846028,-0.547728572864683,-0.751310312448483,-0.650199385599249,-0.923625631736118
A0AV96,0.546032343609639,0.515013511025842,0.206043788927424,0.604429412699205,0.0018641797155241,-0.123550227654358,0.141318195951784,-0.16398908094689,-0.348740378796992,-0.487913024880375,-0.555375814797652,-0.0063735275509159,0.437088414207761,0.346376066974972,0.42832496674921,0.67095499651979
A0AVF1,0.345843764793625,0.210330808376631,0.0140386000382105,0.256378771677221,0.161733021661913,0.0879967935919613,0.10811662856564,-0.0021770726535912,-0.0652658250492069,-0.873549314130906,-0.712699377940687,-0.0223419533920001,0.171829732899191,0.332617472431534,0.315633984511269,0.034312720320678
A0AVT1,-0.473522618586667,-0.433368757786393,-0.683569701240029,-0.791457220197582,-0.771161818849615,-0.388594595034254,-0.318266694705366,-0.165256487608239,-0.0960637037043234,0.690110837146919,0.528663869911641,-0.188171127118513,-0.283136663503558,-0.363882188796027,-0.533982433250708,-0.455931185110139
A0FGR8,-0.0514451374879216,-0.150035865763857,-0.136681249523038,0.0348043304740972,-0.162620191670598,-0.0908798614069607,0.0881710742732323,0.127433901915762,0.10899833817942,0.106579777707084,0.0240561391775414,-0.0946120818849407,-0.0812595057500638,-0.0851147680402899,-0.0387065998212019,0.00713607015969
A0JNW5,-0.320592532674427,-0.443383946798742,-0.270959090074455,-0.432875665893322,-0.835067700175703,-0.263159221484428,-0.0748325071385674,0.0346745030025891,-0.249399647382692,0.405824493551892,0.43771246814922,-0.181268938590277,-0.0691050582077842,-0.263413926994584,-0.342400508381468,-0.352933590665223
A0MZ66,0.201373201835915,0.23986456035571,0.350136078440241,0.424499038080482,0.397368026651768,0.0669476553590246,0.0376257531737054,-0.0571330656238236,-0.0822076002597037,-0.479221434111842,-0.398363793395331,-0.0040305551877092,0.048842923612441,0.060958405657917,0.276111169232846,0.239690549674684
A0PJW8,0.849062944902005,0.654566827261053,0.81873523399851,1.18904717608735,0.367717449703437,0.198408133942002,-0.345402649376746,-0.714365114576669,-0.550672695883957,-1.18168625161542,-0.877242700206059,0.130708769855983,0.560089373662826,0.898073818195483,0.777992298846057,0.931401304311549
A1IGU5,0.552409441849791,0.496711810897416,0.683230762697451,0.718411221161555,0.660195443872564,0.317962166822217,0.271220959367284,0.116555706767321,-0.0602116944740247,-0.556062687472381,-0.571165801235105,0.196178168513845,0.262285109399112,0.677534799559791,0.457589893105536,0.496023229453696
A1L020,-0.0375416964029077,-0.147714669543192,-0.324874635603101,-0.368909920910225,-0.343617318855174,0.268497756123,0.867918611775971,0.523470476873428,0.181777281106698,-1.64560992373648,-1.2867311019884,-1.22557973696015,-0.411585181300381,-0.520588569132549,-0.153787304696542,-0.415794580465308
A1L0T0,0.0202452832460993,0.148440804449832,0.0708539078112,-0.243028669587154,0.11306427501669,0.105150028305206,0.179440934288942,-0.17231880118595,0.144541606773386,-0.104050287817056,-0.245765506944867,0.0141601346381495,-0.146851432334089,-0.071399164914656,0.245944083048341,-0.0602422469002167
A1L170,-0.0776866763064274,-0.159134748365404,-0.332592049825258,-0.129900333691108,-0.487212344321823,-0.127205044511997,0.146568762456423,-0.0746599663306912,0.138271607870389,-0.721104681993382,-0.514209585514204,-0.593124050247633,-0.481706436960304,-0.520343303707181,0.226253063075101,-0.462455071224655
A1L390,0.299003108691843,0.298796160986228,0.145694094945975,0.643606931981196,0.137581251375009,0.050517654115768,0.293859672456231,-0.184538429938666,-0.172603285417177,-0.76669863922358,-0.765405144657771,-0.209948015301689,0.249335007014549,0.29643361425216,0.512521730793686,0.293230128996373
A1L4H1,-1.08147727430994,-1.88659328083719,-1.34195313147571,-1.11530224741406,0.699671216194763,1.86680172942719,2.29621089986905,1.84858174427539,1.65596392131027,-1.56087055097183,-1.69121324537294,-1.78773322047426,-1.64078517914444,-1.41304589685412,-1.25824074302779,-1.57775289610431
A1X283,0.180853210480335,0.178644256258092,0.293314687876115,0.324519744408172,0.386329558708984,0.879344901883187,0.953755923292976,0.685873619706202,0.688139276878646,-0.658473200384884,-0.766558500596863,-0.431435130109473,0.0147069129823091,0.129415512245438,0.115427834225835,0.0908325848332721
A2RRP1,-0.0144636486306013,-0.076237492748948,-0.0069486202660763,-0.123865747068115,-0.287162469731236,-0.0141690706975802,0.140839250297805,-0.131651687014698,-0.122096101303335,0.199852832908665,0.0336477267926618,0.0557688397378419,-0.155172810069342,-0.0173604625268904,-0.195030553087866,-0.105840174033071
A2RTX5,-0.318293308288706,-0.447696287531519,-0.819842696801025,-0.673392579069308,-1.08644913246314,-1.12609210555622,-0.505435866767896,-0.437884020030037,-0.327413669279526,0.66405482422647,0.656887672254035,-0.0320769136446879,-0.21534300468954,-0.230589100959781,-0.338095806845856,-0.28493507119519
A2RUC4,0.181372947955499,0.313350628198805,0.0690071996994383,0.487231025084956,-0.0091301671668501,-0.406668244648857,0.0709103758242007,-0.490766704952023,-0.349204881410972,-0.753947289635721,-0.846225921871161,-0.259821983445589,-0.15994728408008,0.158995437005952,0.249924096341716,0.347600693988067
A3KMH1,0.123654387957187,0.0576201395872339,-0.149912226576736,-0.130148439600236,-0.266897726304152,-0.229853967066456,-0.0434698698574452,-0.408102920209062,-0.276107181519895,-0.0771553075431802,-0.157515187410856,-0.0569041395719362,-0.143118491838964,-0.104406066496282,0.0341146925347405,-0.020815994078246
A3KN83,-0.27104431107525,-0.536365435441512,-0.730269043569957,-0.504278463116983,-0.739089270771907,-0.411892019529694,0.0543377713869356,0.125072340710211,0.264713504820423,-0.056420587168453,0.024136124755969,-0.730879997577413,-0.422254352381596,-0.260715158385086,-0.32633903323996,-0.181398274488386
A4D1P6,-0.182928953999755,-0.191717971827092,-0.287798245024623,-0.351953748490932,-0.539292481494041,-0.394740270426977,-0.228563474797598,-0.537700585229849,-0.463506164898558,0.385840135278407,0.265727683258374,-0.190169723499648,-0.240732579018441,-0.240267213827359,-0.207748802254451,-0.282208375322632
A4UGR9,-0.303348812696284,-0.569764213819981,-0.551546374836015,-0.6564365437964,-0.774428904689656,-0.196101487288494,-0.417355725285975,0.0637206112051443,-0.230261172327758,0.181173604094776,0.121747675473148,-0.145902191636383,-0.293263918064594,-0.33563154799789,-0.297050736023658,-0.385003701843943
A5A3E0,-0.870095216805574,-0.967984497666401,-1.03558804194918,-0.9110362324636,-0.393377965792775,0.235970888049299,0.599543748220112,0.682483564065979,0.740941733076524,0.362626086159404,0.276443024925071,-0.463634762651183,-0.733677468923807,-0.839839718587994,-0.864878272082125,-0.852911956927447
A5D8V6,0.570097292804242,0.815521495650887,0.215997648926645,0.346614775673752,1.54918897780145,1.42057391215561,0.821937675296723,0.460411513406897,1.13617864558721,0.721757039632574,0.623099350366705,0.776225571471045,0.952682961872101,0.24359316555958,1.32552540142084,0.305354493982501
A5PLN9,-1.50987134633282,-1.47735799002184,-1.50050115549044,-1.30819088274779,-0.647312212313353,0.278132913130383,0.900445227648356,0.83391987817329,0.762923998043785,0.390922797920469,0.117402347957383,-0.997524778117136,-1.30283482189221,-1.21020765114368,-1.38664270870916,-1.31746269988178
A5YKK6,0.0526307965695333,-0.0592884620549286,-0.0470239293264236,-0.0522448009147778,-0.121491509379376,-0.194450802142373,-0.070161127347752,-0.321850925800199,-0.2363581069175,0.0367461923075701,-0.0143800908277413,-0.0524921100619061,-0.0720620545698855,0.0207280635692766,0.026958579673951,0.0511791854663094
A5YM69,1.26928162088576,1.42456777188886,1.52577105033978,2.10741082759966,1.73418498613375,0.854039843214509,0.358417804870408,0.0752150425897304,-0.0791321580344362,-4.38953270453557,-3.99552767127771,0.342487104030588,0.653632437467753,1.39581372908838,0.981750720033026,1.3532688816845
A6NC98,-1.36210451899199,-1.40537480227277,-1.73305184719651,-2.03132232850414,-2.45351424859186,-1.52338528823808,-0.54234191628121,-0.508497430840091,-0.672002169432786,1.28111047843763,1.23450166974577,0.0905343026021844,-0.745101242787216,-0.762207779572395,-1.27474761425104,-1.49778362632514
A6NDB9,0.620974033050264,0.396119704056596,0.662152275339485,0.697476004512365,0.836393212766429,0.503631996470075,0.529720130542923,0.108289267265311,0.111716538174202,-1.48222408411525,-1.48060920785674,-0.0949766304336072,0.246655951078936,0.4930493488284,0.498997748441304,0.486299020842731
A6NDG6,-0.99520147086628,-0.810703661944481,-1.30016087120828,-1.26500611943826,-0.982984316546834,-0.805204032471676,0.268408487948263,-0.0914296467999497,0.0552758282794469,0.281663390201832,0.394403665046248,-0.450702087512511,-0.680380732879976,-0.747966297534899,-0.772354084784288,-0.993678470071832
A6NDU8,-0.038850257656286,-0.144091896997813,-0.186193078410021,-0.312385141091566,-0.0170868297900642,-0.582330033073106,0.0439660927483533,-0.590414456789079,-0.332364419970142,0.12581411248134,-0.042796765694922,0.102134099261859,-0.0447030337258676,-0.0157393540679428,-0.296281222905795,-0.0124198664352032
A6NED2,0.575250452978059,0.630009887979807,1.03366578775563,0.520697768457756,0.967743987929242,0.235965580692786,0.429384287544936,0.250159653612333,-0.515372987225669,0.981958410804209,0.146254900329237,0.76210882312769,1.36843009082037,0.74270656366206,0.298147765014404,0.933418060760603
A6NFQ2,-0.947919932527978,-1.13632630757919,-1.53912904663023,-1.13604548080998,-1.286200206214,-0.117386354689111,0.415122627844266,0.343758188025294,0.348672046540351,0.249205082955264,0.576396993420533,-0.531052131725082,-0.896048260732899,-0.905651183863679,-0.98841895080034,-0.966075672720996
A6NHL2,-0.0507520829074552,-0.179020376236799,0.310937169683166,0.0513955360953841,0.387964806191772,0.130128983522347,0.118341138846279,0.0592344275506498,0.22755453375713,0.25537824466827,0.264807183429331,0.100295122250089,0.132014838545361,0.0102468549225655,0.116052208438377,0.153525863041742
A6NHQ2,0.11829218046902,0.133190241414327,0.0828125164292149,-0.300268873073698,0.266472444137475,0.248760620450606,0.122875183786728,0.408438066309895,0.0085249538397068,0.0159319792900413,0.0296646006569678,0.028640853486598,0.106635595271257,0.0923034897271402,0.170266510404169,-0.0058185050478122
A6NHR9,-0.573942670858068,-0.646487502825876,-0.926360417650413,-1.16722219751045,-1.19662765614255,-0.975389941947602,-0.577857893374959,-0.489761495677908,-0.408977646858861,0.928305586372081,0.822716027943918,0.0958760836787032,-0.385543961934616,-0.426430429812925,-0.597739131481717,-0.59977550131928
A6NIH7,-0.0630457041588011,-0.296720991511761,-0.0790216726049272,-0.348557467687672,-0.398837405116744,0.028225598019766,0.292529065798105,0.167517723728378,0.371865793131218,-0.0965667477309535,0.023209574871868,-0.639292840345761,-0.392368047036954,-0.194181102494411,-0.448385836717877,-0.180645244067208
A6NK89,0.225450632655699,0.397757935959969,0.381627602962865,0.291985710613332,-0.223776841336927,-0.0109572784440525,-0.290635681147965,-0.549656011696833,-0.419631584313059,-0.210017638024874,-0.154455355921,0.0432429247294626,0.231390612480623,0.266099146446707,0.142380861487049,0.311049655174158
A6NKD9,0.0847064195006082,0.303833552276164,0.52451541853469,0.45060781822668,0.0692029151358622,0.228394798168694,0.756470107444464,-0.128454901041437,0.242435479671037,-1.17651196968998,-1.27137638613997,-0.120776119778006,0.0839229372131112,0.324847845071793,0.483033248126591,0.156806290686822
A6NKF1,-0.314981125070326,-0.435754659736583,-0.457983155195782,-0.559479859797803,-0.926296094376062,-0.4296031842859,0.114369773597684,0.376422948898535,0.145710334720542,-0.330129824623971,-0.515857441467109,-0.698984801689591,-0.682574937154776,-0.599669685403511,-0.369588935747546,-0.485860754329362
A6NMZ7,-1.74931013485869,-1.88060868333488,-2.26298502371915,-2.25550375426275,-1.627965908268,-0.211802842424822,0.427024339972545,0.554041229755801,0.565978623115365,1.01796681043373,0.999518037103855,-0.602606080013326,-1.36139206704596,-1.77089618301257,-2.10806255395678,-2.00298194140777
A7E2V4,-0.0497302581237041,0.0379109098567235,-0.325956386261683,-0.483881197856826,0.236092419681146,-0.249295183795594,0.45765126624086,0.0284095165701255,0.123646059955178,-0.0516554237176906,0.0789846786652179,-0.364296220047141,-0.102363797296692,-0.2594933372619,-0.124465670306869,-0.12507514530868
A7E2Y1,-0.0981773686924037,-0.106138911310937,-0.023401001446504,-0.245235077142209,-0.961212519648933,-1.09446681991066,-0.486234843906399,-0.519194497333042,-0.68277717781124,-0.335330886865308,-0.352883871093203,-0.314318053856405,-0.974538740210884,-0.096110080580399,-0.036416051991873,-0.355061107432531
A7KAX9,0.213888822424577,0.130395219559121,0.0500269455835723,0.114071131426413,-0.0784772520077699,-0.0587648093589811,-0.010508114169402,-0.090152170112091,-0.209170981182685,-0.05049271484448,-0.0358671718780435,-0.009130961759351,0.0745128358847363,-0.0273388321890595,0.0430085744056034,0.240358972532792
A8MVW0,0.585250331712811,0.338186443693146,0.0264893449232442,-0.0398211840399165,0.424680286118009,-0.114657455730353,0.166081958868275,-0.0361042152211997,0.101660237720708,-0.306843741076701,-0.403758663946172,-0.248657465390769,0.241807702193523,0.570699317041107,0.586614215747683,0.39073534575116
A8MW92,-0.446403474287788,-0.486356412829389,-0.598758269780617,-0.447579133427791,-0.586427983376876,-0.314892711946921,-0.271068299958197,-0.0130189993293492,-0.0850151243225682,0.461724863602702,0.195428366123648,0.0237239230425081,-0.57093208045094,-0.641843516038763,-0.638735050013649,-0.536943691911734
A8MXV4,0.43553602658393,0.337602581890545,0.155752363674982,0.322462739972852,-0.464406809247893,-0.155621604948565,0.112756062043,-0.84549502457149,-0.511084987478929,0.282321485947259,-0.0610090774882053,0.23507138367584,0.216809266656981,0.26849603316318,0.339514620889927,0.164000320329661
A9UHW6,-0.26041398304005,-0.296911810859752,-0.168138627348549,-0.0403519715308578,-0.422261600705827,-0.171722065122178,0.147760017604179,0.096769944432038,0.130362308858805,-0.0947126220480921,-0.232891828785847,-0.209695836470395,-0.255617623284055,-0.156266003916546,-0.401190455944299,-0.116099860436404
B0I1T2,-2.0341751298159,-2.05590741029964,-2.58262636783351,-2.34375734337335,-3.10076075868924,-1.51573622058124,-0.561863214444378,-0.511696929414027,-0.517708098796969,1.44231186254037,1.20095542708896,-0.147533320901812,-0.804611762420569,-1.57881268527508,-1.71105000644409,-1.70698624627551
B2RTY4,0.042524069031215,-0.277200369723711,-0.535634917857504,-0.0835111498057113,-0.314474404666523,-0.679853486154711,-0.784185115566059,0.273909223189932,-0.490693142310256,0.0933371658282398,0.153750588222144,-0.160677823270369,-0.469677889763817,0.0707766483965263,0.281432235617092,-0.0466946140216775
B7ZAP0,0.616304691429547,0.567148729268277,0.545827932493831,0.630812592982248,0.383443259629506,0.20698704949632,-0.245570988801007,-0.798800635712526,-0.542814859622584,-0.118500354487778,-0.372200047986272,0.0141670612232616,0.193589682834827,0.0073808450122571,0.216438050728719,0.239689950765885
B7ZAQ6,0.260228178513392,0.0882190680393569,0.232170696100271,0.511237016684693,0.0787576064445973,-0.0941341034719662,0.126245687407912,-0.201750449655689,-0.182329613380813,-0.517905770308698,-0.126635649799977,0.506140599541618,0.466577517215022,0.230155854218593,0.300766721434389,0.369369523436827
B9A064,-2.11802034396014,-1.926460030369,-2.00817329132948,-1.52059656278746,0.145324271442121,1.19653239609712,1.66902817619692,1.57553415887271,1.67260636886409,-0.0009484350597251,-0.0742395444867779,-1.42873720031927,-1.88326324523861,-1.92040005172624,-2.1118396902905,-2.01728952060545
C9JLW8,-0.0901800547010494,-0.157510975244137,-0.503893393946537,-0.0594273663844719,-0.39120162987088,-0.030282281491624,-0.31052693676459,-0.222576906075852,-0.136355107131536,-0.178328208003851,-0.202318839394746,-0.411261191529806,-0.31884456302185,0.0577999685630188,-0.0235268376295087,-0.112376436252312
L0R6Q1,0.581353027512307,0.536357710761081,0.43499947741188,0.568709082573295,0.4143238061243,0.0528005466564343,-0.0983093482821159,-0.592962249047601,-0.766130191584091,0.10906888589797,-0.0427566569178417,0.47413787069208,0.498743838785335,0.287467340637304,0.398028924793232,0.304351480486717
L0R819,0.410836675312398,0.13779386999505,0.0225957059350888,0.395294267560118,-0.463331791618118,-0.81628784044822,-0.423233559189425,-0.317162739978429,-0.616021630623274,0.0079769510840224,0.273772870245323,0.239464406724599,0.268518210934845,0.331643732486823,0.49548654492336,0.122220868314628
O00116,0.13581511074296,0.0639952592149417,0.0552023468570069,-0.000324477067833,-0.222104827699165,-0.122722731870786,0.240922864568603,0.0336147183118118,0.0002291416416418,-0.488429308368061,-0.379096883979419,-0.127571346451967,-0.0325651195000332,-0.156356836899199,0.117700033712406,0.0630565932645531
O00139,-0.679316255208187,-0.73394414812614,-1.07788836957119,-0.973132724721672,-0.990408343365079,-0.648055125927229,-0.26344949443204,-0.337544446366969,-0.616323276955234,0.685665073369448,0.576888486582407,-0.0423677377930175,-0.462867879545608,-0.587480641567215,-0.717168956198835,-0.610793097708035
O00148,-0.549925746514008,-0.535780728445505,-0.595238761875271,-0.682210406898754,-0.873202179300118,-0.549851816040442,-0.439486590334396,-0.185541199994524,-0.277491481583009,0.42322777955515,0.455872851708454,-0.182000082758277,-0.44659080569434,-0.481843714862767,-0.400245420129364,-0.498539490067079
O00151,0.137999465705838,-0.0019146735628028,0.0063253748053991,0.070150625072335,0.0183066135019456,0.0068439443073089,0.0546887013615015,0.0336775107127362,0.0335959106317934,0.304448762685839,0.0779252537599309,0.167205789266798,-0.0375912055185943,0.0697393984396925,-0.0641146736762948,0.0389875134018105
O00154,0.270512287558374,0.197232018781832,0.323770423266348,0.254225970669919,-0.0476076728921404,-0.262955304141856,-0.342435440228985,-0.458089729937285,-0.232896046295662,-0.244331045968763,-0.483309297530821,-0.27267170892109,0.162228107478555,0.273650121424405,0.320585722756051,0.238755199336158
O00159,-0.323741525032353,-0.390984619096819,-0.465145265604206,-0.426155995257031,-0.406584645515512,-0.23053993221462,0.0489159261116827,0.142977587836852,0.161706441667555,0.293906795682588,0.252559575958027,-0.21352443810973,-0.243088070405921,-0.329664953840244,-0.347037643408033,-0.336357401622297
O00160,-1.16455542262398,-1.3781872003523,-1.70969257261493,-1.59490564397376,-1.57097411538882,-1.51734161918808,-0.831462580756272,-0.454727716583965,-0.209160718630718,1.24543163503565,1.20866241400843,-0.172680363964046,-1.00516519678512,-1.11574007488366,-1.4341902190067,-1.2417612215517
O00161,-0.214930827915738,-0.331636540819887,-0.293920206728636,-0.173157000362832,-0.36248215672926,-0.133540969494163,0.143885654185601,0.0847796008051036,0.223384168397837,0.494390698771062,0.430920486859896,-0.0379696371907368,-0.315631250528239,-0.268711527700116,-0.289503586032393,-0.343227293140564
O00165,0.296564519524678,0.441289656972876,0.841125691711963,0.531561802378552,0.580446551004382,0.59377909838347,0.52093380652181,0.147023785100048,0.257242243641499,-0.454868372409186,-0.789825122538264,-0.40038234489807,0.105061025853498,0.278684211243007,0.483169467604953,0.527699300566341
O00170,-1.27138789450608,-0.866259490078426,-1.18612762358606,-1.471731947722,-1.41493562155504,-0.4610204930819,0.183831396060648,-0.0279184069694285,-0.0001743695239049,0.640085399753397,0.613883538264945,-0.517943326577894,-0.884912604108127,-0.846406319994579,-0.997900269952214,-0.875638259780995
O00178,-0.525194506153464,-0.51451827510115,-0.51844770220138,-0.473386283376927,-1.12019938649029,-0.586666217836706,-0.116953898998546,-0.0496576254458783,-0.174210136695843,0.29238052324048,0.406894441890505,-0.488622148278019,-0.444949981161556,-0.30798364435918,-0.461998602032926,-0.48059250462661
O00182,-0.909774934731599,-0.739204700265512,-0.748537943285237,-0.535133366207087,-0.352750734661137,0.128076326246689,0.433214149557625,0.353308011535872,0.53106207532077,0.47426584459771,0.271440377533355,-0.518884636398246,-0.853009968765638,-0.544991897488233,-0.484937862283223,-1.00980772448348
O00186,-0.0068732944072341,-0.0293616314807908,0.0770926108868019,0.0179170774324698,-0.183518165214584,-0.0713565479898704,-0.408442149227618,-0.454785763184799,-0.580381740017969,-0.18930731102874,-0.309539585764867,-0.112643579887702,-0.0548077219324547,-0.169273749892973,0.0491977688480086,0.074861313066217
O00189,-0.505644981300859,-0.446792230901812,-0.390119779414307,-0.681403045917516,-0.631324909367189,-0.423149644321513,-0.372022440794016,-0.066326587999977,0.0859725792776644,0.490506618496585,0.417968064016144,-0.156224583313231,-0.383848979350025,-0.159251513453702,-0.352625673617619,-0.281803775348438
O00192,-0.198327137694034,-0.269800877895146,-0.0824853727960107,0.327594876891728,0.534914071427302,0.350186806154011,0.418603796421013,0.0203337365270536,0.130271223376746,-0.787443954333055,-1.19862365908522,-0.643617354342563,-0.282005271309681,0.101826446788941,0.276236701090878,0.070822596399102
O00193,-0.417333410972214,-0.482473360403907,-0.293060314025542,-0.488284614847282,-0.2012837396798,0.0392804201453727,0.137197809169949,0.103005556970013,-0.0565505867480839,0.119391495839614,0.215766188501403,-0.38658926639792,-0.516124321595965,-0.537546385940369,-0.460720649987086,-0.547215586082243
O00203,-0.0673203743240297,-0.157234791482163,-0.0722550379548641,-0.211709858860445,-0.19637369064127,-0.145997749937006,0.145039342465588,-0.0825233997431014,-0.0602604626329247,0.165038078925067,0.0104120556789823,-0.045266761582446,-0.201558911597,-0.0905381685976781,-0.149958628943073,-0.165082729699525
O00214,0.287730937310429,-0.0079792420812178,0.190108022490203,0.0860901310770039,0.233054005806822,0.304110803624844,0.225200383294872,-0.181573275356655,-0.160119416878193,-0.172709921909913,-0.186020554546629,-0.144902788400656,-0.175097164594774,0.152447827363205,0.216954270900194,0.121278402888804
O00231,0.0124060154126352,0.013517260957766,-0.0800200564721735,-0.0246452021108272,-0.0841516435602599,0.048443670736627,-0.0067592979019556,-0.155342978653155,-0.074010547639247,0.24206732844221,0.0927489531307049,-0.0146126199175811,-0.0469628089696706,-0.0843100151872996,-0.0753972861779174,-0.0114793684827792
O00232,-0.120841155422971,-0.177475654023406,-0.249329489270425,-0.161019960563955,-0.299069874742866,-0.101957425218272,0.0118392709861178,-0.0846116820169263,-0.0843344634544257,0.239024828039621,0.133744941716821,-0.0233962485313862,-0.204685716142384,-0.0481351661112861,-0.21472241399978,-0.117887083098076
O00233,-0.575804404673474,-0.591703095407246,-0.837094959537479,-0.944215916424923,-0.943154774270918,-0.30252984363241,0.168587161714719,0.135423649823362,0.0078436661092614,0.822363747268209,0.761029172826628,-0.205799832891759,-0.572253668305179,-0.802582110718763,-0.811892587778019,-0.887662108603258
O00255,-0.366173026117421,-0.38870722330826,-0.497185463585914,-0.587203160112572,-0.47785691092281,-0.632699262668926,-0.0668279126681239,-0.384225407873905,-0.47427719885556,0.468159218782991,0.377975904605718,0.0146667715513806,-0.357840719355603,-0.241602174666992,-0.258629092206154,-0.45888396222117
O00257,-0.229284660669593,-0.23330998001051,0.0319155226067025,0.119530314834824,0.290526765941849,0.196261829460744,0.841500065366929,0.794765903217808,0.798138475796713,-0.288132604284779,-0.361423639894648,-0.365684704819512,-0.954892461285228,-0.583355877579608,-0.418210788371254,-0.791560865053957
O00258,0.202945402984175,0.0731060325604035,0.214546905413318,0.280430459753122,0.278237033909936,0.533786337388498,0.565461351332988,0.352638866682263,0.095851844697113,0.131666088373605,0.505208163294159,0.293867336504927,-0.167132986922494,0.0337653437947525,-0.33446559461766,-0.341575938854849
O00264,0.513967424296494,0.539824312147162,0.780366533864065,0.777290859978703,0.408958532169772,0.215544279299642,0.175232210479408,-0.136715581252767,0.0843729820506016,-0.784344863361325,-0.592733609465962,0.0340111383848425,0.347917666504729,0.533748896557196,0.489063674451415,0.573635015206702
O00267,-0.13279282497571,-0.180370872051904,-0.1897222379646,-0.171805534619942,-0.379489491733988,-0.104897672186894,-0.0306168537767441,-0.0542717840755514,-0.0283841151736605,0.249940803916758,0.169363338134548,-0.172939221492232,-0.0948123052110208,-0.105377117221171,-0.124504194979906,-0.163589329844459
O00268,0.0272917887151511,0.0058863384430111,-0.0406656139002515,-0.290512598996823,-0.67355704357143,-0.770164513452778,-0.650131400135156,-0.70961908778083,-0.71332682920104,0.0192427115861458,-0.0048568896837735,-0.431241244187826,0.027582344123383,0.0625718139458019,0.0301521597199196,0.0783235430245878
O00273,0.316190518721456,0.310523364467175,0.352582581684314,0.36512711759645,-0.16545983687539,0.044138027700284,-0.129520606823661,-0.258695943430071,-0.366504209760806,0.178836500885776,-0.0849360402834642,-0.0047929784705795,0.277346530499616,0.461956136611165,0.328758693149302,0.156295581414038
O00287,0.315940260929993,0.183808852220447,0.0865795341157945,0.389244644787424,0.37832473832674,-0.348545978516359,-0.460319745797052,-0.450203395324276,-0.497519808124382,0.830321629176157,1.03503962476981,0.29842191688232,0.450713246736187,0.533361983926237,0.272764126046979,0.275811359455522
O00291,0.188931569229106,0.0929454508803603,0.198928600730345,0.338516699839933,0.447294045181666,0.611748099120595,0.5386139350299,0.407225241566079,0.413327802855522,-0.572146256712258,-0.663721174135002,-0.318006564570641,-0.128840917260356,0.0627427995994647,0.0967710197053262,0.25143669546552
O00299,0.0357372090915946,0.0088336844554089,-0.0152091109402165,0.0895430831238293,-0.439357886380781,-0.551526156066525,-0.124609741377872,-0.525630580115303,-0.320695686646039,0.00187495399036,-0.0262229831232273,-0.0773674476126493,-0.0147350387681303,0.0511014237817421,-0.0099740021459815,0.0662411466173214
O00303,-0.161148241687623,-0.254175870994774,-0.268195037780551,-0.479457207594171,-0.485215277190428,-0.48244467999607,-0.512223381579749,-0.192550980159777,-0.191349711463196,0.480260991613031,0.425835278754721,-0.0708905137966507,-0.0659690456202257,-0.142295799599593,-0.208028107540003,-0.194990942726488
